Month Name,Month,Year,Query Count,Query Text,Month Num,Rank,Volume,Volume #,,,,,,,,
June,6,2019,16,self service,6,12046,,,,,,,,,,
June,6,2019,15,Sevier park,6,12046,,,,,,,,,,
June,6,2019,11,Sewer,6,12046,,,,,,,,,,
June,6,2019,9,sewer maps,6,12046,,,,,,,,,,
June,6,2019,25,sex offenders,6,12046,,,,,,,,,,
June,6,2019,12,Shelby bottoms,6,12046,,,,,,,,,,
June,6,2019,19,Shelby park,6,12046,,,,,,,,,,
June,6,2019,59,sheriff,6,12046,,,,,,,,,,
June,6,2019,9,sheriff office,6,12046,,,,,,,,,,
June,6,2019,56,short term rental,6,12046,,,,,,,,,,
June,6,2019,11,short term rental permit,6,12046,,,,,,,,,,
June,6,2019,9,short term rental permits,6,12046,,,,,,,,,,
June,6,2019,19,short term rentals,6,12046,,,,,,,,,,
June,6,2019,13,sidewalk,6,12046,,,,,,,,,,
June,6,2019,10,sign ordinance,6,12046,,,,,,,,,,
June,6,2019,17,Small claims court,6,12046,,,,,,,,,,
June,6,2019,9,smith springs community center,6,12046,,,,,,,,,,
June,6,2019,10,snow day,6,12046,,,,,,,,,,
June,6,2019,15,social services,6,12046,,,,,,,,,,
June,6,2019,24,solicitation,6,12046,,,,,,,,,,
June,6,2019,14,solid waste,6,12046,,,,,,,,,,
June,6,2019,9,sportsplex,6,12046,,,,,,,,,,
June,6,2019,10,Stadium Lease,6,12046,,,,,,,,,,
June,6,2019,10,staff,6,12046,,,,,,,,,,
June,6,2019,14,staff directory,6,12046,,,,,,,,,,
June,6,2019,17,STD,6,12046,,,,,,,,,,
June,6,2019,9,Std testing,6,12046,,,,,,,,,,
June,6,2019,30,stormwater,6,12046,,,,,,,,,,
June,6,2019,33,STRP,6,12046,,,,,,,,,,
June,6,2019,15,summer camp,6,12046,,,,,,,,,,
June,6,2019,14,summer programs,6,12046,,,,,,,,,,
June,6,2019,9,Swimming,6,12046,,,,,,,,,,
June,6,2019,11,swimming pools,6,12046,,,,,,,,,,
June,6,2019,28,tag renewal,6,12046,,,,,,,,,,
June,6,2019,16,tax,6,12046,,,,,,,,,,
June,6,2019,9,tax appraisal,6,12046,,,,,,,,,,
June,6,2019,22,Tax assessor,6,12046,,,,,,,,,,
June,6,2019,20,taxes,6,12046,,,,,,,,,,
June,6,2019,20,tickets,6,12046,,,,,,,,,,
June,6,2019,13,title 17.08 land use table,6,12046,,,,,,,,,,
June,6,2019,16,Traffic,6,12046,,,,,,,,,,
June,6,2019,15,traffic accidents,6,12046,,,,,,,,,,
June,6,2019,10,traffic and parking,6,12046,,,,,,,,,,
June,6,2019,11,Traffic calming,6,12046,,,,,,,,,,
June,6,2019,9,traffic tickets,6,12046,,,,,,,,,,
June,6,2019,43,trash,6,12046,,,,,,,,,,
June,6,2019,9,Trash collection,6,12046,,,,,,,,,,
June,6,2019,23,Trash pick up,6,12046,,,,,,,,,,
June,6,2019,23,trash pickup,6,12046,,,,,,,,,,
June,6,2019,14,Tree,6,12046,,,,,,,,,,
June,6,2019,11,Tree Ordinance,6,12046,,,,,,,,,,
June,6,2019,13,tree removal,6,12046,,,,,,,,,,
June,6,2019,10,Tree trimming,6,12046,,,,,,,,,,
June,6,2019,46,trustee,6,12046,,,,,,,,,,
June,6,2019,21,Two rivers mansion,6,12046,,,,,,,,,,
June,6,2019,9,unemployment,6,12046,,,,,,,,,,
June,6,2019,13,vacation,6,12046,,,,,,,,,,
June,6,2019,11,vehicle registration,6,12046,,,,,,,,,,
June,6,2019,11,Vendor,6,12046,,,,,,,,,,
June,6,2019,15,Vital records,6,12046,,,,,,,,,,
June,6,2019,9,voter registration,6,12046,,,,,,,,,,
June,6,2019,16,wanted,6,12046,,,,,,,,,,
June,6,2019,32,warrant,6,12046,,,,,,,,,,
June,6,2019,9,Warrant search,6,12046,,,,,,,,,,
June,6,2019,52,Warrants,6,12046,,,,,,,,,,
June,6,2019,13,Waste,6,12046,,,,,,,,,,
June,6,2019,66,water,6,12046,,,,,,,,,,
June,6,2019,16,water bill,6,12046,,,,,,,,,,
June,6,2019,12,water quality,6,12046,,,,,,,,,,
June,6,2019,16,water services,6,12046,,,,,,,,,,
June,6,2019,25,wave country,6,12046,,,,,,,,,,
June,6,2019,11,Wave pool,6,12046,,,,,,,,,,
June,6,2019,30,webpro,6,12046,,,,,,,,,,
June,6,2019,12,wedding,6,12046,,,,,,,,,,
June,6,2019,28,WIC,6,12046,,,,,,,,,,
June,6,2019,88,zoning,6,12046,,,,,,,,,,
June,6,2019,14,zoning code,6,12046,,,,,,,,,,
June,6,2019,17,Zoning hearing,6,12046,,,,,,,,,,
June,6,2019,10,zoning hearings,6,12046,,,,,,,,,,
June,6,2019,16,zoning map,6,12046,,,,,,,,,,
June,6,2019,10,zoning table,6,12046,,,,,,,,,,
May,5,2019,22,2019013610,5,12046,,,,,,,,,,
May,5,2019,9,158 rosa l parks,5,12046,,,,,,,,,,
May,5,2019,8,2019 planning commission agenda,5,12046,,,,,,,,,,
May,5,2019,9,2019Z-054PR-001,5,12046,,,,,,,,,,
May,5,2019,19,2020 budget,5,12046,,,,,,,,,,
May,5,2019,8,2020 budget hearings,5,12046,,,,,,,,,,
May,5,2019,8,2020 pay plan,5,12046,,,,,,,,,,
May,5,2019,8,2310 dundee lane driveway easement,5,12046,,,,,,,,,,
May,5,2019,8,4043 MAXWELL RD,5,12046,,,,,,,,,,
May,5,2019,8,625 monte carlo dr,5,12046,,,,,,,,,,
May,5,2019,8,720 form,5,12046,,,,,,,,,,
May,5,2019,120,accident report,5,12046,,,,,,,,,,
May,5,2019,68,accident reports,5,12046,,,,,,,,,,
May,5,2019,9,ADA,5,12046,,,,,,,,,,
May,5,2019,13,Agenda,5,12046,,,,,,,,,,
May,5,2019,10,air bnb,5,12046,,,,,,,,,,
May,5,2019,16,airbnb,5,12046,,,,,,,,,,
May,5,2019,10,alarm,5,12046,,,,,,,,,,
May,5,2019,9,Alarm permits,5,12046,,,,,,,,,,
May,5,2019,8,alarm registration,5,12046,,,,,,,,,,
May,5,2019,10,amazon,5,12046,,,,,,,,,,
May,5,2019,8,animal,5,12046,,,,,,,,,,
May,5,2019,20,Animal control,5,12046,,,,,,,,,,
May,5,2019,13,animal shelter,5,12046,,,,,,,,,,
May,5,2019,20,Anissa fittro,5,12046,,,,,,,,,,
May,5,2019,10,annual enrollment,5,12046,,,,,,,,,,
May,5,2019,11,application,5,12046,,,,,,,,,,
May,5,2019,9,ar2a,5,12046,,,,,,,,,,
May,5,2019,9,archibus,5,12046,,,,,,,,,,
May,5,2019,12,archives,5,12046,,,,,,,,,,
May,5,2019,21,arrest,5,12046,,,,,,,,,,
May,5,2019,18,arrest record,5,12046,,,,,,,,,,
May,5,2019,29,arrest records,5,12046,,,,,,,,,,
May,5,2019,13,Arrests,5,12046,,,,,,,,,,
May,5,2019,29,Assessor,5,12046,,,,,,,,,,
May,5,2019,28,Assessor of property,5,12046,,,,,,,,,,
May,5,2019,83,assessor of property/webpro,5,12046,,,,,,,,,,
May,5,2019,29,auction,5,12046,,,,,,,,,,
May,5,2019,8,background,5,12046,,,,,,,,,,
May,5,2019,10,bankruptcy,5,12046,,,,,,,,,,
May,5,2019,11,BAO,5,12046,,,,,,,,,,
May,5,2019,15,Beer board,5,12046,,,,,,,,,,
May,5,2019,22,benefit board,5,12046,,,,,,,,,,
May,5,2019,30,benefits,5,12046,,,,,,,,,,
May,5,2019,8,Bereavement,5,12046,,,,,,,,,,
May,5,2019,16,bid,5,12046,,,,,,,,,,
May,5,2019,25,bids,5,12046,,,,,,,,,,
May,5,2019,11,billandrus caruthers,5,12046,,,,,,,,,,
May,5,2019,58,birth certificate,5,12046,,,,,,,,,,
May,5,2019,30,birth certificates,5,12046,,,,,,,,,,
May,5,2019,10,birth control,5,12046,,,,,,,,,,
May,5,2019,9,BL2018-1416,5,12046,,,,,,,,,,
May,5,2019,9,bl2019-1569,5,12046,,,,,,,,,,
May,5,2019,8,BL2019-1599,5,12046,,,,,,,,,,
May,5,2019,13,BL2019-1616,5,12046,,,,,,,,,,
May,5,2019,8,BL2019-1624,5,12046,,,,,,,,,,
May,5,2019,12,bl2019-1627,5,12046,,,,,,,,,,
May,5,2019,30,Bl2019-1633,5,12046,,,,,,,,,,
May,5,2019,9,blue ribbon commission,5,12046,,,,,,,,,,
May,5,2019,9,Board of Zoning Appeals,5,12046,,,,,,,,,,
May,5,2019,15,bond,5,12046,,,,,,,,,,
May,5,2019,11,Booking,5,12046,,,,,,,,,,
May,5,2019,12,Bookings,5,12046,,,,,,,,,,
May,5,2019,8,Brian Hilton,5,12046,,,,,,,,,,
May,5,2019,8,bridge lighting,5,12046,,,,,,,,,,
May,5,2019,24,Brush,5,12046,,,,,,,,,,
May,5,2019,16,Brush collection,5,12046,,,,,,,,,,
May,5,2019,35,brush pick up,5,12046,,,,,,,,,,
May,5,2019,38,brush pickup,5,12046,,,,,,,,,,
May,5,2019,54,budget,5,12046,,,,,,,,,,
May,5,2019,11,Budget hearing,5,12046,,,,,,,,,,
May,5,2019,20,budget hearings,5,12046,,,,,,,,,,
May,5,2019,34,building code,5,12046,,,,,,,,,,
May,5,2019,20,building codes,5,12046,,,,,,,,,,
May,5,2019,10,building department,5,12046,,,,,,,,,,
May,5,2019,9,building inspection,5,12046,,,,,,,,,,
May,5,2019,41,building permit,5,12046,,,,,,,,,,
May,5,2019,10,building permit application,5,12046,,,,,,,,,,
May,5,2019,44,building permits,5,12046,,,,,,,,,,
May,5,2019,14,Bulk,5,12046,,,,,,,,,,
May,5,2019,14,bulk item,5,12046,,,,,,,,,,
May,5,2019,14,bulk item pick up,5,12046,,,,,,,,,,
May,5,2019,22,bulk item pickup,5,12046,,,,,,,,,,
May,5,2019,12,Bulk pick up,5,12046,,,,,,,,,,
May,5,2019,21,bulk pickup,5,12046,,,,,,,,,,
May,5,2019,11,Bulk Trash,5,12046,,,,,,,,,,
May,5,2019,10,burn permit,5,12046,,,,,,,,,,
May,5,2019,60,BUSINESS LICENSE,5,12046,,,,,,,,,,
May,5,2019,10,business tax,5,12046,,,,,,,,,,
May,5,2019,9,business tax license,5,12046,,,,,,,,,,
May,5,2019,14,bza,5,12046,,,,,,,,,,
May,5,2019,8,cafr,5,12046,,,,,,,,,,
May,5,2019,12,Calendar,5,12046,,,,,,,,,,
May,5,2019,8,camping,5,12046,,,,,,,,,,
May,5,2019,9,car accident,5,12046,,,,,,,,,,
May,5,2019,11,car accident report,5,12046,,,,,,,,,,
May,5,2019,10,career,5,12046,,,,,,,,,,
May,5,2019,49,Careers,5,12046,,,,,,,,,,
May,5,2019,12,case number,5,12046,,,,,,,,,,
May,5,2019,9,Cedar hill park,5,12046,,,,,,,,,,
May,5,2019,42,Centennial park,5,12046,,,,,,,,,,
May,5,2019,26,certificate of occupancy,5,12046,,,,,,,,,,
May,5,2019,10,chicken permit,5,12046,,,,,,,,,,
May,5,2019,12,chickens,5,12046,,,,,,,,,,
May,5,2019,13,Child support,5,12046,,,,,,,,,,
May,5,2019,11,circuit court,5,12046,,,,,,,,,,
May,5,2019,9,City council,5,12046,,,,,,,,,,
May,5,2019,86,civil service,5,12046,,,,,,,,,,
May,5,2019,13,Civil service commission,5,12046,,,,,,,,,,
May,5,2019,63,civil service rules,5,12046,,,,,,,,,,
May,5,2019,12,Classes,5,12046,,,,,,,,,,
May,5,2019,16,clerk,5,12046,,,,,,,,,,
May,5,2019,12,clerk and master,5,12046,,,,,,,,,,
May,5,2019,8,Code,5,12046,,,,,,,,,,
May,5,2019,174,Codes,5,12046,,,,,,,,,,
May,5,2019,13,codes administration,5,12046,,,,,,,,,,
May,5,2019,15,codes department,5,12046,,,,,,,,,,
May,5,2019,14,codes violations,5,12046,,,,,,,,,,
May,5,2019,13,collections,5,12046,,,,,,,,,,
May,5,2019,15,Community center,5,12046,,,,,,,,,,
May,5,2019,8,Community centers,5,12046,,,,,,,,,,
May,5,2019,12,community education,5,12046,,,,,,,,,,
May,5,2019,19,Community Oversight board,5,12046,,,,,,,,,,
May,5,2019,14,Complaint,5,12046,,,,,,,,,,
May,5,2019,8,composting,5,12046,,,,,,,,,,
May,5,2019,19,contact,5,12046,,,,,,,,,,
May,5,2019,23,contracts,5,12046,,,,,,,,,,
May,5,2019,8,Convenience centers,5,12805,,,,,,,,,,
May,5,2019,18,copy of GED,5,12805,,,,,,,,,,
May,5,2019,35,council,5,12805,,,,,,,,,,
May,5,2019,9,council agenda,5,12805,,,,,,,,,,
May,5,2019,13,council budget hearings,5,12805,,,,,,,,,,
May,5,2019,10,Council District Map,5,12805,,,,,,,,,,
May,5,2019,8,council map,5,12805,,,,,,,,,,
May,5,2019,13,council members,5,12805,,,,,,,,,,
May,5,2019,16,county clerk,5,12805,,,,,,,,,,
May,5,2019,9,Court,5,12805,,,,,,,,,,
May,5,2019,9,Court date,5,12805,,,,,,,,,,
May,5,2019,19,court records,5,12805,,,,,,,,,,
May,5,2019,13,courts,5,12805,,,,,,,,,,
May,5,2019,13,crash report,5,12805,,,,,,,,,,
May,5,2019,9,crash reports,5,12805,,,,,,,,,,
May,5,2019,15,crime,5,12805,,,,,,,,,,
May,5,2019,19,Crime map,5,12805,,,,,,,,,,
May,5,2019,9,Criminal,5,12805,,,,,,,,,,
May,5,2019,19,criminal court,5,12805,,,,,,,,,,
May,5,2019,49,criminal court clerk,5,12805,,,,,,,,,,
May,5,2019,17,criminal records,5,12805,,,,,,,,,,
May,5,2019,14,curfew,5,12805,,,,,,,,,,
May,5,2019,10,dawon Smith,5,12805,,,,,,,,,,
May,5,2019,36,dcso,5,12805,,,,,,,,,,
May,5,2019,11,dead animal,5,12805,,,,,,,,,,
May,5,2019,12,death certificates,5,12805,,,,,,,,,,
May,5,2019,8,deeds,5,12805,,,,,,,,,,
May,5,2019,14,delayed accident report,5,12805,,,,,,,,,,
May,5,2019,13,Dental,5,12805,,,,,,,,,,
May,5,2019,14,Development tracker,5,12805,,,,,,,,,,
May,5,2019,13,devin doyle,5,12805,,,,,,,,,,
May,5,2019,40,directory,5,12805,,,,,,,,,,
May,5,2019,11,District 27,5,12805,,,,,,,,,,
May,5,2019,10,District map,5,12805,,,,,,,,,,
May,5,2019,34,divorce,5,12805,,,,,,,,,,
May,5,2019,8,Divorce record,5,12805,,,,,,,,,,
May,5,2019,26,DMV,5,12805,,,,,,,,,,
May,5,2019,13,do not knock,5,12805,,,,,,,,,,
May,5,2019,11,dog pound,5,12805,,,,,,,,,,
May,5,2019,12,domestic violence,5,12805,,,,,,,,,,
May,5,2019,12,drivers license,5,12805,,,,,,,,,,
May,5,2019,8,drug bust,5,12805,,,,,,,,,,
May,5,2019,13,dump,5,12805,,,,,,,,,,
May,5,2019,10,E permit,5,12805,,,,,,,,,,
May,5,2019,49,e permits,5,12805,,,,,,,,,,
May,5,2019,9,EAP,5,12805,,,,,,,,,,
May,5,2019,11,easement,5,12805,,,,,,,,,,
May,5,2019,53,ebid,5,12805,,,,,,,,,,
May,5,2019,18,ebt,5,12805,,,,,,,,,,
May,5,2019,8,education,5,12805,,,,,,,,,,
May,5,2019,27,election,5,12805,,,,,,,,,,
May,5,2019,42,election commission,5,12805,,,,,,,,,,
May,5,2019,9,election results,5,12805,,,,,,,,,,
May,5,2019,9,elections,5,12805,,,,,,,,,,
May,5,2019,11,electrical permit,5,12805,,,,,,,,,,
May,5,2019,26,Email,5,12805,,,,,,,,,,
May,5,2019,9,emissions,5,12805,,,,,,,,,,
May,5,2019,9,Employee,5,12805,,,,,,,,,,
May,5,2019,18,employee benefits,5,12805,,,,,,,,,,
May,5,2019,8,employee directory,5,12805,,,,,,,,,,
May,5,2019,11,employee salaries,5,12805,,,,,,,,,,
May,5,2019,106,employee self service,5,12805,,,,,,,,,,
May,5,2019,9,Employees,5,12805,,,,,,,,,,
May,5,2019,81,employment,5,12805,,,,,,,,,,
May,5,2019,10,employment self service,5,12805,,,,,,,,,,
May,5,2019,15,ems,5,12805,,,,,,,,,,
May,5,2019,16,epav,5,12805,,,,,,,,,,
May,5,2019,13,epermit,5,12805,,,,,,,,,,
May,5,2019,35,epermits,5,12805,,,,,,,,,,
May,5,2019,147,ess,5,12805,,,,,,,,,,
May,5,2019,9,event venue,5,12805,,,,,,,,,,
May,5,2019,10,Events,5,12805,,,,,,,,,,
May,5,2019,11,executive orders,5,12805,,,,,,,,,,
May,5,2019,16,fairgrounds,5,12805,,,,,,,,,,
May,5,2019,13,FARMERS MARKET,5,12805,,,,,,,,,,
May,5,2019,8,fee,5,12805,,,,,,,,,,
May,5,2019,19,fences,5,12805,,,,,,,,,,
May,5,2019,8,File a complaint,5,12805,,,,,,,,,,
May,5,2019,12,file a police report,5,12805,,,,,,,,,,
May,5,2019,11,file police report,5,12805,,,,,,,,,,
May,5,2019,63,finance,5,12805,,,,,,,,,,
May,5,2019,25,fingerprint,5,12805,,,,,,,,,,
May,5,2019,24,fingerprinting,5,12805,,,,,,,,,,
May,5,2019,12,Fingerprints,5,12805,,,,,,,,,,
May,5,2019,19,fire,5,12805,,,,,,,,,,
May,5,2019,27,Fire department,5,12805,,,,,,,,,,
May,5,2019,17,fire marshal,5,12805,,,,,,,,,,
May,5,2019,8,Firefighter application,5,12805,,,,,,,,,,
May,5,2019,10,floodplain map,5,12805,,,,,,,,,,
May,5,2019,27,fmla,5,12805,,,,,,,,,,
May,5,2019,9,food truck,5,12805,,,,,,,,,,
May,5,2019,10,food trucks,5,12805,,,,,,,,,,
May,5,2019,8,Food vendor,5,12805,,,,,,,,,,
May,5,2019,9,form 720,5,12805,,,,,,,,,,
May,5,2019,9,forms,5,12805,,,,,,,,,,
May,5,2019,9,fort nashborough,5,12805,,,,,,,,,,
May,5,2019,14,fort negley,5,12805,,,,,,,,,,
May,5,2019,21,ged,5,12805,,,,,,,,,,
May,5,2019,10,General Services,5,12805,,,,,,,,,,
May,5,2019,9,general sessions,5,12805,,,,,,,,,,
May,5,2019,25,General sessions court,5,12805,,,,,,,,,,
May,5,2019,43,gis,5,12805,,,,,,,,,,
May,5,2019,11,golf,5,12805,,,,,,,,,,
May,5,2019,15,google,5,12805,,,,,,,,,,
May,5,2019,9,GRADING PERMIT,5,12805,,,,,,,,,,
May,5,2019,11,GRANTS,5,12805,,,,,,,,,,
May,5,2019,8,greenbelt,5,12805,,,,,,,,,,
May,5,2019,15,head start,5,12805,,,,,,,,,,
May,5,2019,17,health,5,12805,,,,,,,,,,
May,5,2019,23,health department,5,12805,,,,,,,,,,
May,5,2019,16,health policy plan,5,12805,,,,,,,,,,
May,5,2019,12,Hermitage,5,12805,,,,,,,,,,
May,5,2019,19,hermitage community center,5,12805,,,,,,,,,,
May,5,2019,10,history,5,12805,,,,,,,,,,
May,5,2019,16,Hit and run,5,12805,,,,,,,,,,
May,5,2019,21,holiday,5,12805,,,,,,,,,,
May,5,2019,31,holidays,5,12805,,,,,,,,,,
May,5,2019,10,hotels,5,12805,,,,,,,,,,
May,5,2019,13,Hours,5,12805,,,,,,,,,,
May,5,2019,9,Howard Gentry,5,12805,,,,,,,,,,
May,5,2019,48,Hr,5,12805,,,,,,,,,,
May,5,2019,10,https://building operations.nashville.gov/achibus/login.axvw,5,12805,,,,,,,,,,
May,5,2019,16,hub,5,12805,,,,,,,,,,
May,5,2019,162,human resources,5,12805,,,,,,,,,,
May,5,2019,37,im,5,12805,,,,,,,,,,
May,5,2019,15,immigration,5,12805,,,,,,,,,,
May,5,2019,33,incident report,5,12805,,,,,,,,,,
May,5,2019,34,INMATE,5,12805,,,,,,,,,,
May,5,2019,17,inmate locator,5,12805,,,,,,,,,,
May,5,2019,64,inmate search,5,12805,,,,,,,,,,
May,5,2019,42,Inmates,5,12805,,,,,,,,,,
May,5,2019,24,inside metro,5,12805,,,,,,,,,,
May,5,2019,13,inspection,5,12805,,,,,,,,,,
May,5,2019,16,inspections,5,12805,,,,,,,,,,
May,5,2019,16,insurance,5,12805,,,,,,,,,,
May,5,2019,8,Interactive map,5,12805,,,,,,,,,,
May,5,2019,13,internal audit,5,12805,,,,,,,,,,
May,5,2019,32,iprocurement,5,12805,,,,,,,,,,
May,5,2019,8,isaias lagos,5,12805,,,,,,,,,,
May,5,2019,32,isupplier,5,12805,,,,,,,,,,
May,5,2019,20,its,5,12805,,,,,,,,,,
May,5,2019,22,jail,5,12805,,,,,,,,,,
May,5,2019,9,Jamari Brown,5,12805,,,,,,,,,,
May,5,2019,9,Jamie carter,5,12805,,,,,,,,,,
May,5,2019,22,job,5,12805,,,,,,,,,,
May,5,2019,23,job descriptions,5,12805,,,,,,,,,,
May,5,2019,12,job openings,5,12805,,,,,,,,,,
May,5,2019,176,jobs,5,12805,,,,,,,,,,
May,5,2019,9,john bourque,5,12805,,,,,,,,,,
May,5,2019,8,judges,5,12805,,,,,,,,,,
May,5,2019,19,Jury duty,5,12805,,,,,,,,,,
May,5,2019,13,Leroy topp,5,12805,,,,,,,,,,
May,5,2019,40,Library,5,12805,,,,,,,,,,
May,5,2019,25,lien,5,12805,,,,,,,,,,
May,5,2019,11,log in,5,12805,,,,,,,,,,
May,5,2019,18,login,5,12805,,,,,,,,,,
May,5,2019,30,Map,5,12805,,,,,,,,,,
May,5,2019,8,Map of centennial park,5,12805,,,,,,,,,,
May,5,2019,19,mapping,5,12805,,,,,,,,,,
May,5,2019,105,maps,5,12805,,,,,,,,,,
May,5,2019,8,marcus canty,5,12805,,,,,,,,,,
May,5,2019,13,mark sturtevant,5,12805,,,,,,,,,,
May,5,2019,42,marriage,5,12805,,,,,,,,,,
May,5,2019,9,Marriage certificate,5,12805,,,,,,,,,,
May,5,2019,38,marriage license,5,12805,,,,,,,,,,
May,5,2019,10,marriage license applications,5,12805,,,,,,,,,,
May,5,2019,12,Marriage records,5,12805,,,,,,,,,,
May,5,2019,12,mattress,5,12805,,,,,,,,,,
May,5,2019,14,Mattress pick up,5,12805,,,,,,,,,,
May,5,2019,12,mayor,5,12805,,,,,,,,,,
May,5,2019,8,Mayors Office,5,12805,,,,,,,,,,
May,5,2019,8,mccabe,5,12805,,,,,,,,,,
May,5,2019,16,mdha,5,12805,,,,,,,,,,
May,5,2019,12,MEANS,5,12805,,,,,,,,,,
May,5,2019,27,Media releases,5,12805,,,,,,,,,,
May,5,2019,8,Melissa wyllie,5,12805,,,,,,,,,,
May,5,2019,17,metro action,5,12805,,,,,,,,,,
May,5,2019,25,metro clerk,5,12805,,,,,,,,,,
May,5,2019,8,Metro codes,5,12805,,,,,,,,,,
May,5,2019,22,Metro Council,5,12805,,,,,,,,,,
May,5,2019,13,metro nashville network,5,12805,,,,,,,,,,
May,5,2019,28,metro parks,5,12805,,,,,,,,,,
May,5,2019,8,metro salaries,5,12805,,,,,,,,,,
May,5,2019,11,metro schools,5,12805,,,,,,,,,,
May,5,2019,65,metro water,5,12805,,,,,,,,,,
May,5,2019,13,metro water services,5,12805,,,,,,,,,,
May,5,2019,28,mugshots,5,12805,,,,,,,,,,
May,5,2019,18,music city center,5,12805,,,,,,,,,,
May,5,2019,12,name change,5,12805,,,,,,,,,,
May,5,2019,19,Nashville,5,12805,,,,,,,,,,
May,5,2019,16,Nashville public library,5,12805,,,,,,,,,,
May,5,2019,10,nashville yards,5,12805,,,,,,,,,,
May,5,2019,26,NAZA,5,12805,,,,,,,,,,
May,5,2019,11,Noise,5,12805,,,,,,,,,,
May,5,2019,13,Noise complaint,5,12805,,,,,,,,,,
May,5,2019,11,Noise ordinance,5,12805,,,,,,,,,,
May,5,2019,13,nonconforming  lots SO96-555,5,12805,,,,,,,,,,
May,5,2019,33,notary,5,12805,,,,,,,,,,
May,5,2019,14,notary application,5,12805,,,,,,,,,,
May,5,2019,19,notary public,5,12805,,,,,,,,,,
May,5,2019,40,Open data,5,12805,,,,,,,,,,
May,5,2019,14,open data portal,5,12805,,,,,,,,,,
May,5,2019,50,OPPORTUNITY NOW,5,12805,,,,,,,,,,
May,5,2019,19,ordinance,5,12805,,,,,,,,,,
May,5,2019,14,ordinances,5,12805,,,,,,,,,,
May,5,2019,9,Outpost Nashville,5,12805,,,,,,,,,,
May,5,2019,10,owner driver,5,12805,,,,,,,,,,
May,5,2019,57,owner driver report,5,12805,,,,,,,,,,
May,5,2019,25,Owner driver report form,5,12805,,,,,,,,,,
May,5,2019,11,paid family leave,5,12805,,,,,,,,,,
May,5,2019,21,parcel viewer,5,12805,,,,,,,,,,
May,5,2019,71,parking,5,12805,,,,,,,,,,
May,5,2019,9,Parking permit,5,12805,,,,,,,,,,
May,5,2019,53,parks,5,12805,,,,,,,,,,
May,5,2019,21,parks and recreation,5,12805,,,,,,,,,,
May,5,2019,25,Parthenon,5,12805,,,,,,,,,,
May,5,2019,9,Pass,5,12805,,,,,,,,,,
May,5,2019,15,PASSPORT,5,12805,,,,,,,,,,
May,5,2019,27,pay,5,12805,,,,,,,,,,
May,5,2019,34,pay bill,5,12805,,,,,,,,,,
May,5,2019,11,pay parking ticket,5,12805,,,,,,,,,,
May,5,2019,48,pay plan,5,12805,,,,,,,,,,
May,5,2019,9,pay property taxes,5,12805,,,,,,,,,,
May,5,2019,44,Pay scale,5,12805,,,,,,,,,,
May,5,2019,10,pay stub,5,12805,,,,,,,,,,
May,5,2019,13,pay water bill,5,12805,,,,,,,,,,
May,5,2019,14,Payment,5,12805,,,,,,,,,,
May,5,2019,169,payroll,5,12805,,,,,,,,,,
May,5,2019,10,Pedestrian bridge,5,12805,,,,,,,,,,
May,5,2019,27,pension,5,12805,,,,,,,,,,
May,5,2019,15,pension calculator,5,12805,,,,,,,,,,
May,5,2019,11,pension self service,5,12805,,,,,,,,,,
May,5,2019,39,permit,5,12805,,,,,,,,,,
May,5,2019,17,permit application,5,12805,,,,,,,,,,
May,5,2019,11,permit bond,5,12805,,,,,,,,,,
May,5,2019,60,permits,5,12805,,,,,,,,,,
May,5,2019,10,Phone number,5,12805,,,,,,,,,,
May,5,2019,10,Pickleball,5,12805,,,,,,,,,,
May,5,2019,43,planning,5,12805,,,,,,,,,,
May,5,2019,38,planning commission,5,12805,,,,,,,,,,
May,5,2019,14,planning department,5,12805,,,,,,,,,,
May,5,2019,11,plumbing,5,12805,,,,,,,,,,
May,5,2019,106,police,5,12805,,,,,,,,,,
May,5,2019,32,Police Department,5,12805,,,,,,,,,,
May,5,2019,21,Police media,5,12805,,,,,,,,,,
May,5,2019,101,police report,5,12805,,,,,,,,,,
May,5,2019,43,Police reports,5,12805,,,,,,,,,,
May,5,2019,40,pool,5,12805,,,,,,,,,,
May,5,2019,12,pool permit,5,12805,,,,,,,,,,
May,5,2019,13,pool permits,5,12805,,,,,,,,,,
May,5,2019,19,Pothole repair,5,12805,,,,,,,,,,
May,5,2019,10,probate,5,12805,,,,,,,,,,
May,5,2019,11,probation,5,12805,,,,,,,,,,
May,5,2019,45,procurement,5,12805,,,,,,,,,,
May,5,2019,39,property,5,12805,,,,,,,,,,
May,5,2019,9,property accessor,5,12805,,,,,,,,,,
May,5,2019,32,property assessor,5,12805,,,,,,,,,,
May,5,2019,14,property assessors,5,12805,,,,,,,,,,
May,5,2019,9,property map,5,12805,,,,,,,,,,
May,5,2019,79,property maps,5,12805,,,,,,,,,,
May,5,2019,14,property records,5,12805,,,,,,,,,,
May,5,2019,32,property search,5,12805,,,,,,,,,,
May,5,2019,49,property tax,5,12805,,,,,,,,,,
May,5,2019,22,property tax records,5,12805,,,,,,,,,,
May,5,2019,45,property taxes,5,12805,,,,,,,,,,
May,5,2019,13,public record,5,12805,,,,,,,,,,
May,5,2019,34,Public records,5,12805,,,,,,,,,,
May,5,2019,88,public works,5,12805,,,,,,,,,,
May,5,2019,19,Purchasing,5,12805,,,,,,,,,,
May,5,2019,17,quit claim deed,5,12805,,,,,,,,,,
